foamv1_cutouts
    0.9813061   -0.0013737
    0.9810919   -0.0013291
    0.9808766   -0.0012844
    0.9806601   -0.0012393
    0.9804424   -0.0011941
    0.9802235   -0.0011486
    0.9800034   -0.0011028
    0.9797821   -0.0010568
    0.9795596   -0.0010105
    0.9793359   -0.0009640
    0.9791110   -0.0009173
    0.9788849   -0.0008703
    0.9786577   -0.0008230
    0.9784292   -0.0007755
    0.9781996   -0.0007278
    0.9779688   -0.0006798
    0.9777368   -0.0006316
    0.9775036   -0.0005831
    0.9772692   -0.0005344
    0.9770336   -0.0004854
    0.9767968   -0.0004362
    0.9765589   -0.0003867
    0.9763198   -0.0003370
    0.9760794   -0.0002870
    0.9758379   -0.0002368
    0.9755953   -0.0001864
    0.9753514   -0.0001357
    0.9751064   -0.0000847
    0.9748601   -0.0000336
    0.9746127    0.0000179
    0.9743641    0.0000695
    0.9741144    0.0001215
    0.9738634    0.0001736
    0.9736113    0.0002260
    0.9733580    0.0002787
    0.9731035    0.0003316
    0.9728479    0.0003847
    0.9725910    0.0004381
    0.9723330    0.0004918
    0.9720738    0.0005456
    0.9718135    0.0005998
    0.9715520    0.0006541
    0.9712893    0.0007087
    0.9710254    0.0007636
    0.9707603    0.0008187
    0.9704941    0.0008740
    0.9702268    0.0009296
    0.9699582    0.0009854
    0.9696885    0.0010415
    0.9694176    0.0010978
    0.9691455    0.0011543
    0.9688723    0.0012111
    0.9685979    0.0012681
    0.9683224    0.0013254
    0.9680457    0.0013829
    0.9677678    0.0014407
    0.9674887    0.0014987
    0.9672085    0.0015569
    0.9669272    0.0016154
    0.9666446    0.0016741
    0.9663609    0.0017331
    0.9660761    0.0017923
    0.9657901    0.0018517
    0.9655029    0.0019114
    0.9652146    0.0019713
    0.9649251    0.0020315
    0.9646345    0.0020919
    0.9643427    0.0021525
    0.9640497    0.0022134
    0.9637556    0.0022745
    0.9634604    0.0023359
    0.9631640    0.0023975
    0.9628664    0.0024593
    0.9625677    0.0025214
    0.9622678    0.0025837
    0.9619668    0.0026462
    0.9616647    0.0027090
    0.9613613    0.0027720
    0.9610569    0.0028353
    0.9607513    0.0028988
    0.9604445    0.0029625
    0.9601367    0.0030265
    0.9598276    0.0030907
    0.9595174    0.0031552
    0.9592061    0.0032199
    0.9588936    0.0032848
    0.9585800    0.0033499
    0.9582653    0.0034153
    0.9579494    0.0034810
    0.9576324    0.0035468
    0.9573142    0.0036129
    0.9569949    0.0036793
    0.9566745    0.0037458
    0.9563529    0.0038127
    0.9560302    0.0038797
    0.9557064    0.0039470
    0.9553814    0.0040145
    0.9550553    0.0040822
    0.9547280    0.0041502
